amenity_id,category,subtype,name,latitude,longitude,district
W483080077,community,place_of_worship,(unnamed place_of_worship),24.446033,54.717085,Al Reef
W483272040,community,place_of_worship,(unnamed place_of_worship),24.42649,54.754861,Al Reef
W483273912,community,place_of_worship,(unnamed place_of_worship),24.449227,54.73191,Al Reef
W483317733,community,place_of_worship,(unnamed place_of_worship),24.452657,54.741041,Al Reef
W483474740,community,place_of_worship,(unnamed place_of_worship),24.376992,54.670447,Al Reef
N3837406180,community,playground,(unnamed playground),24.454765,54.723485,Al Reef
N5596922791,community,playground,(unnamed playground),24.454142,54.674919,Al Reef
N5596922792,community,playground,(unnamed playground),24.456373,54.672531,Al Reef
N5596922793,community,playground,(unnamed playground),24.456055,54.673336,Al Reef
N10795618671,community,playground,(unnamed playground),24.458597,54.675178,Al Reef
W380185852,community,playground,(unnamed playground),24.453665,54.671873,Al Reef
W1221010114,community,playground,(unnamed playground),24.458793,54.669044,Al Reef
W1233566782,community,playground,(unnamed playground),24.460263,54.672278,Al Reef
W1262014060,community,playground,(unnamed playground),24.39178,54.72688,Al Reef
W1265010382,community,playground,(unnamed playground),24.387379,54.71381,Al Reef
W693873585,community,park,Al Shamkha Park 2,24.387147,54.713639,Al Reef
W1259663336,community,park,Al Shamkha Plaza,24.389992,54.726323,Al Reef
W1261555046,community,park,Al Shamkha Plaza,24.389994,54.72632,Al Reef
W809887866,community,park,Arabian Village Kids Park,24.458897,54.669151,Al Reef
W251766726,community,park,Arabian Village Kids Play Area,24.460221,54.672169,Al Reef
W809887874,community,park,Contemporary Village Kids Park,24.460088,54.674447,Al Reef
W809887878,community,park,Cotemporary Village Playground,24.456544,54.675798,Al Reef
N3652846181,community,place_of_worship,Khalifa Thani,24.449869,54.725849,Al Reef
W259234922,community,playground,Smart Learning Nurseries Play Area,24.456275,54.671804,Al Reef
W68675251,community,park,(unnamed park),24.469159,54.409175,Al Reem Island
W109562024,community,park,(unnamed park),24.463904,54.405743,Al Reem Island
W695621796,community,park,(unnamed park),24.498204,54.411425,Al Reem Island
W791623694,community,park,(unnamed park),24.49986,54.411158,Al Reem Island
W1059277536,community,park,(unnamed park),24.502933,54.410975,Al Reem Island
W1263420805,community,park,(unnamed park),24.505035,54.410815,Al Reem Island
W1427382147,community,park,(unnamed park),24.509982,54.405547,Al Reem Island
N6173310685,community,playground,(unnamed playground),24.504881,54.406764,Al Reem Island
N6781994621,community,playground,(unnamed playground),24.499613,54.405314,Al Reem Island
N8875091655,community,playground,(unnamed playground),24.498436,54.402822,Al Reem Island
W791672373,community,playground,(unnamed playground),24.497791,54.411211,Al Reem Island
W1019513628,community,playground,(unnamed playground),24.504877,54.407193,Al Reem Island
W1019513635,community,playground,(unnamed playground),24.498442,54.409971,Al Reem Island
W1107923502,community,playground,(unnamed playground),24.490953,54.406258,Al Reem Island
W1110819633,community,playground,(unnamed playground),24.491246,54.409153,Al Reem Island
W1110819634,community,playground,(unnamed playground),24.491114,54.409411,Al Reem Island
W1112669505,community,playground,(unnamed playground),24.493487,54.409336,Al Reem Island
W1112669515,community,playground,(unnamed playground),24.494385,54.40945,Al Reem Island
W1112669519,community,playground,(unnamed playground),24.495636,54.407586,Al Reem Island
W1112717545,community,playground,(unnamed playground),24.495566,54.406386,Al Reem Island
W1112717546,community,playground,(unnamed playground),24.495426,54.40658,Al Reem Island
W1112717550,community,playground,(unnamed playground),24.498028,54.408705,Al Reem Island
W1112717554,community,playground,(unnamed playground),24.502627,54.407304,Al Reem Island
W1112717555,community,playground,(unnamed playground),24.49745,54.406527,Al Reem Island
W982394682,community,park,Al Fay Forest Park,24.491276,54.405994,Al Reem Island
W736949296,community,park,Arc Communal Park,24.494599,54.409389,Al Reem Island
W1149087952,community,park,Arc Entrance Park,24.495401,54.409925,Al Reem Island
W1059266486,community,park,Chill Park,24.511005,54.406909,Al Reem Island
W695622898,community,park,Gate Towers Park,24.494052,54.408627,Al Reem Island
W736949294,community,park,Gate Towers Park 1,24.493595,54.407409,Al Reem Island
W736949291,community,park,Gate Towers Park 2,24.493188,54.408235,Al Reem Island
W736949292,community,park,Gate Towers Park 3,24.492815,54.408874,Al Reem Island
W736949293,community,park,Gate Towers Park 3,24.492665,54.409341,Al Reem Island
W1013252947,community,park,Play area,24.498526,54.409899,Al Reem Island
W695617272,community,park,Reem Central Park,24.504066,54.406705,Al Reem Island
W695621792,community,park,Reem Central Park,24.505864,54.408913,Al Reem Island
W791632168,community,park,Reem Central Park,24.506786,54.409699,Al Reem Island
W1153353305,community,park,Reem Coastal Park,24.497418,54.412891,Al Reem Island
W670671398,community,park,Shams Park,24.491769,54.408445,Al Reem Island
W695617268,community,park,Sun Tower Park and Play Area,24.495797,54.40635,Al Reem Island
W1517011428,community,park,(unnamed park),24.307143,54.642846,Al Shamkha
W1517011581,community,park,(unnamed park),24.293243,54.650663,Al Shamkha
W1519363828,community,park,(unnamed park),24.338908,54.674686,Al Shamkha
W1519363849,community,park,(unnamed park),24.345464,54.680213,Al Shamkha
W1519363959,community,park,(unnamed park),24.270757,54.675267,Al Shamkha
W1519363967,community,park,(unnamed park),24.271536,54.675897,Al Shamkha
W1519562003,community,park,(unnamed park),24.3495,54.704184,Al Shamkha
W112191270,community,place_of_worship,(unnamed place_of_worship),24.331652,54.691812,Al Shamkha
W115724076,community,place_of_worship,(unnamed place_of_worship),24.303942,54.639622,Al Shamkha
W115725416,community,place_of_worship,(unnamed place_of_worship),24.300162,54.646705,Al Shamkha
W121648471,community,place_of_worship,(unnamed place_of_worship),24.374958,54.698586,Al Shamkha
W174748670,community,place_of_worship,(unnamed place_of_worship),24.280617,54.645689,Al Shamkha
W431367363,community,place_of_worship,(unnamed place_of_worship),24.283923,54.646141,Al Shamkha
W431434085,community,place_of_worship,(unnamed place_of_worship),24.336446,54.63766,Al Shamkha
W431434087,community,place_of_worship,(unnamed place_of_worship),24.306572,54.642392,Al Shamkha
W431434088,community,place_of_worship,(unnamed place_of_worship),24.299991,54.637175,Al Shamkha
W479174888,community,place_of_worship,(unnamed place_of_worship),24.269343,54.659463,Al Shamkha
W479338672,community,place_of_worship,(unnamed place_of_worship),24.26416,54.670136,Al Shamkha
W479595747,community,place_of_worship,(unnamed place_of_worship),24.258153,54.707185,Al Shamkha
W479595748,community,place_of_worship,(unnamed place_of_worship),24.25754,54.702824,Al Shamkha
W479595884,community,place_of_worship,(unnamed place_of_worship),24.263285,54.697049,Al Shamkha
W479621920,community,place_of_worship,(unnamed place_of_worship),24.277962,54.690685,Al Shamkha
W479628852,community,place_of_worship,(unnamed place_of_worship),24.260529,54.70216,Al Shamkha
W479814625,community,place_of_worship,(unnamed place_of_worship),24.274203,54.666609,Al Shamkha
W479819387,community,place_of_worship,(unnamed place_of_worship),24.284207,54.657725,Al Shamkha
W479819651,community,place_of_worship,(unnamed place_of_worship),24.286648,54.666497,Al Shamkha
W479824644,community,place_of_worship,(unnamed place_of_worship),24.318785,54.641208,Al Shamkha
W479828651,community,place_of_worship,(unnamed place_of_worship),24.313284,54.640527,Al Shamkha
W480322708,community,place_of_worship,(unnamed place_of_worship),24.320128,54.636004,Al Shamkha
W480748524,community,place_of_worship,(unnamed place_of_worship),24.295151,54.639702,Al Shamkha
W480951243,community,place_of_worship,(unnamed place_of_worship),24.289332,54.651185,Al Shamkha
W480953784,community,place_of_worship,(unnamed place_of_worship),24.296742,54.641402,Al Shamkha
W481069491,community,place_of_worship,(unnamed place_of_worship),24.293244,54.645952,Al Shamkha
W481237013,community,place_of_worship,(unnamed place_of_worship),24.287023,54.647256,Al Shamkha
W483322658,community,place_of_worship,(unnamed place_of_worship),24.371532,54.70984,Al Shamkha
W1119850863,community,place_of_worship,(unnamed place_of_worship),24.327346,54.667109,Al Shamkha
W1249882191,community,place_of_worship,(unnamed place_of_worship),24.34981,54.686632,Al Shamkha
W1265010366,community,place_of_worship,(unnamed place_of_worship),24.385355,54.71729,Al Shamkha
W1456254667,community,place_of_worship,(unnamed place_of_worship),24.286607,54.652175,Al Shamkha
W1456254668,community,place_of_worship,(unnamed place_of_worship),24.290354,54.647331,Al Shamkha
W1466669247,community,playground,(unnamed playground),24.264155,54.659311,Al Shamkha
W1466669258,community,playground,(unnamed playground),24.263849,54.658832,Al Shamkha
W483317246,community,place_of_worship,Abdullah Bin Amro Mosque,24.380066,54.718796,Al Shamkha
W693873783,community,park,Al Shamkha Park 3,24.386727,54.730896,Al Shamkha
W174748724,community,park,Bani Yas Park,24.27781,54.655099,Al Shamkha
W693873067,community,playground,Football Playground,24.375912,54.722157,Al Shamkha
W693873133,community,place_of_worship,Imam Abu Hanifa Mosque,24.37174,54.71935,Al Shamkha
W693750805,community,park,"Mosque Park, SH-20 Green",24.38033,54.718803,Al Shamkha
W693873359,community,place_of_worship,Mosque جامع مسجد,24.381021,54.708575,Al Shamkha
N4763433042,community,community_centre,Seven buildings,24.282221,54.644609,Al Shamkha
N4937646721,community,community_centre,Shadi Marriage Hall,24.272242,54.661311,Al Shamkha
N10286849609,community,community_centre,Yasir digital solution,24.279241,54.685842,Al Shamkha
W95927602,community,park,(unnamed park),24.501434,54.345859,Al Zahiyah
W177262543,community,park,(unnamed park),24.495015,54.367289,Al Zahiyah
W400180821,community,park,(unnamed park),24.490419,54.352727,Al Zahiyah
W400180872,community,park,(unnamed park),24.490232,54.352436,Al Zahiyah
W400181466,community,park,(unnamed park),24.490566,54.352898,Al Zahiyah
W400182687,community,park,(unnamed park),24.490058,54.35302,Al Zahiyah
W400184223,community,park,(unnamed park),24.48954,54.353082,Al Zahiyah
W400184224,community,park,(unnamed park),24.489874,54.353547,Al Zahiyah
W400191081,community,park,(unnamed park),24.488249,54.354452,Al Zahiyah
W806295715,community,park,(unnamed park),24.499307,54.364531,Al Zahiyah
N4653451207,community,place_of_worship,(unnamed place_of_worship),24.478047,54.380098,Al Zahiyah
N10221096609,community,place_of_worship,(unnamed place_of_worship),24.501413,54.371752,Al Zahiyah
N11765320702,community,place_of_worship,(unnamed place_of_worship),24.498022,54.370146,Al Zahiyah
W66419167,community,place_of_worship,(unnamed place_of_worship),24.486818,54.385287,Al Zahiyah
W95912087,community,place_of_worship,(unnamed place_of_worship),24.488705,54.354619,Al Zahiyah
W95912091,community,place_of_worship,(unnamed place_of_worship),24.489146,54.353599,Al Zahiyah
W95912116,community,place_of_worship,(unnamed place_of_worship),24.48966,54.354932,Al Zahiyah
W95928087,community,place_of_worship,(unnamed place_of_worship),24.466523,54.376941,Al Zahiyah
W121820342,community,place_of_worship,(unnamed place_of_worship),24.490796,54.356403,Al Zahiyah
W121820527,community,place_of_worship,(unnamed place_of_worship),24.490976,54.357351,Al Zahiyah
W121820793,community,place_of_worship,(unnamed place_of_worship),24.489976,54.359637,Al Zahiyah
W140647951,community,place_of_worship,(unnamed place_of_worship),24.486467,54.354732,Al Zahiyah
W148197436,community,place_of_worship,(unnamed place_of_worship),24.494489,54.363601,Al Zahiyah
W167469199,community,place_of_worship,(unnamed place_of_worship),24.478298,54.366142,Al Zahiyah
W170292416,community,place_of_worship,(unnamed place_of_worship),24.501423,54.371767,Al Zahiyah
W172959555,community,place_of_worship,(unnamed place_of_worship),24.492857,54.360118,Al Zahiyah
W172961253,community,place_of_worship,(unnamed place_of_worship),24.492943,54.361331,Al Zahiyah
W172962019,community,place_of_worship,(unnamed place_of_worship),24.486343,54.360469,Al Zahiyah
W177130319,community,place_of_worship,(unnamed place_of_worship),24.479961,54.363045,Al Zahiyah
W177130321,community,place_of_worship,(unnamed place_of_worship),24.484797,54.363993,Al Zahiyah
W177133292,community,place_of_worship,(unnamed place_of_worship),24.481239,54.366991,Al Zahiyah
W177137371,community,place_of_worship,(unnamed place_of_worship),24.482708,54.362073,Al Zahiyah
W177140273,community,place_of_worship,(unnamed place_of_worship),24.488839,54.369618,Al Zahiyah
W177427597,community,place_of_worship,(unnamed place_of_worship),24.480742,54.375749,Al Zahiyah
W177428118,community,place_of_worship,(unnamed place_of_worship),24.482087,54.372504,Al Zahiyah
W177797690,community,place_of_worship,(unnamed place_of_worship),24.492793,54.37015,Al Zahiyah
W190734231,community,place_of_worship,(unnamed place_of_worship),24.496198,54.369281,Al Zahiyah
W206647053,community,place_of_worship,(unnamed place_of_worship),24.485648,54.355828,Al Zahiyah
W219107793,community,place_of_worship,(unnamed place_of_worship),24.48563,54.380868,Al Zahiyah
W220838094,community,place_of_worship,(unnamed place_of_worship),24.470509,54.379871,Al Zahiyah
W232754802,community,place_of_worship,(unnamed place_of_worship),24.490385,54.373899,Al Zahiyah
W232767097,community,place_of_worship,(unnamed place_of_worship),24.486444,54.374855,Al Zahiyah
W232769164,community,place_of_worship,(unnamed place_of_worship),24.496783,54.370916,Al Zahiyah
W261883577,community,place_of_worship,(unnamed place_of_worship),24.462226,54.385415,Al Zahiyah
W264715163,community,place_of_worship,(unnamed place_of_worship),24.473608,54.373215,Al Zahiyah
W282484577,community,place_of_worship,(unnamed place_of_worship),24.474893,54.378774,Al Zahiyah
W296805941,community,place_of_worship,(unnamed place_of_worship),24.487727,54.353172,Al Zahiyah
W300785217,community,place_of_worship,(unnamed place_of_worship),24.493606,54.371468,Al Zahiyah
W325352310,community,place_of_worship,(unnamed place_of_worship),24.461851,54.380727,Al Zahiyah
W325353810,community,place_of_worship,(unnamed place_of_worship),24.462947,54.381791,Al Zahiyah
W326537465,community,place_of_worship,(unnamed place_of_worship),24.486826,54.368025,Al Zahiyah
